Date,PX_LAST,PX_VOLUME
21/10/2014,1941.28,619562179
20/10/2014,1904.01,546459667
17/10/2014,1886.76,821580018
16/10/2014,1862.76,815644915
15/10/2014,1862.49,957773450
14/10/2014,1877.7,717277838
13/10/2014,1874.74,700280186
10/10/2014,1906.13,784976375
09/10/2014,1928.21,629544979
08/10/2014,1968.89,630988932
07/10/2014,1935.1,535635083
06/10/2014,1964.82,451497768
03/10/2014,1967.9,573337833
02/10/2014,1946.17,530950198
01/10/2014,1946.16,612042345
30/09/2014,1972.29,613410907
29/09/2014,1977.8,448843832
26/09/2014,1982.85,482800588
25/09/2014,1965.99,554326971
24/09/2014,1998.3,523858306
23/09/2014,1982.77,535353811
22/09/2014,1994.29,561021453
19/09/2014,2010.4,1578831508
18/09/2014,2011.36,549523300
17/09/2014,2001.57,508634110
16/09/2014,1998.98,490373117
15/09/2014,1984.13,487894025
12/09/2014,1985.54,553889144
11/09/2014,1997.45,420061576
10/09/2014,1995.69,450704893
09/09/2014,1988.44,492285065
08/09/2014,2001.54,472663296
05/09/2014,2007.71,470374450
04/09/2014,1997.65,437703745
03/09/2014,2000.72,408860433
02/09/2014,2002.28,414849156
29/08/2014,2003.37,434091643
28/08/2014,1996.74,327403179
27/08/2014,2000.12,360861727
26/08/2014,2000.02,321244973
25/08/2014,1997.92,347701250
22/08/2014,1988.4,388759017
21/08/2014,1992.37,404517713
20/08/2014,1986.51,387730622
19/08/2014,1981.6,406385918
18/08/2014,1971.74,437281796
15/08/2014,1955.06,608697906
14/08/2014,1955.18,329704726
13/08/2014,1946.72,381970087
12/08/2014,1933.75,361088442
11/08/2014,1936.92,406222628
08/08/2014,1931.59,464022797
07/08/2014,1909.57,482464883
06/08/2014,1920.24,497211510
05/08/2014,1920.21,514760267
04/08/2014,1938.99,478743830
01/08/2014,1925.15,530081176
31/07/2014,1930.67,636984139
30/07/2014,1970.07,501324083
29/07/2014,1969.95,501819168
28/07/2014,1978.91,446608297
25/07/2014,1978.34,429045443
24/07/2014,1987.98,508563523
23/07/2014,1987.01,500128440
22/07/2014,1983.53,442676572
21/07/2014,1973.63,412421872
18/07/2014,1978.22,598989885
17/07/2014,1958.12,570555745
16/07/2014,1981.57,563271444
15/07/2014,1973.28,574597471
14/07/2014,1977.1,413153414
11/07/2014,1967.57,389943155
10/07/2014,1964.68,431707556
09/07/2014,1972.83,424467522
08/07/2014,1963.71,500784964
07/07/2014,1977.65,411961181
03/07/2014,1985.44,372778080
02/07/2014,1974.62,398543763
01/07/2014,1973.32,453395480
30/06/2014,1960.23,543446734
27/06/2014,1960.96,754974628
26/06/2014,1957.22,417090162
25/06/2014,1959.53,469446911
24/06/2014,1949.98,481626683
23/06/2014,1962.61,429726108
20/06/2014,1962.87,1225010597
19/06/2014,1959.48,487951244
18/06/2014,1956.98,450175282
17/06/2014,1941.99,424817819
16/06/2014,1937.78,461743961
13/06/2014,1936.16,454782022
12/06/2014,1930.11,469795940
11/06/2014,1943.89,397056277
10/06/2014,1950.79,412486028
09/06/2014,1951.27,433737143
06/06/2014,1949.44,459428348
05/06/2014,1940.46,439411373
04/06/2014,1927.88,410844635
03/06/2014,1924.24,419737324
02/06/2014,1924.97,383535250
30/05/2014,1923.57,609798432
29/05/2014,1920.03,379231799
28/05/2014,1909.78,421454036
27/05/2014,1911.91,479164005
23/05/2014,1900.53,386249672
22/05/2014,1892.49,398900401
21/05/2014,1888.03,421479286
20/05/2014,1872.83,449739459
19/05/2014,1885.08,444486792
16/05/2014,1877.86,637825175
15/05/2014,1870.85,561061671
14/05/2014,1888.53,437091843
13/05/2014,1897.45,427819537
12/05/2014,1896.65,464325768
09/05/2014,1878.48,488678725
08/05/2014,1875.63,511345771
07/05/2014,1878.21,612165632
06/05/2014,1867.72,490144207
05/05/2014,1884.66,426896854
02/05/2014,1881.14,480716413
01/05/2014,1883.68,482317366
30/04/2014,1883.95,645938434
29/04/2014,1878.33,512177304
28/04/2014,1869.43,666878411
25/04/2014,1863.4,541251170
24/04/2014,1878.61,536761232
23/04/2014,1875.39,496694819
22/04/2014,1879.55,508315643
21/04/2014,1871.89,457800052
17/04/2014,1864.85,686778734
16/04/2014,1862.31,583572660
15/04/2014,1842.98,630045627
14/04/2014,1830.61,544581487
11/04/2014,1815.69,681861307
10/04/2014,1833.08,660580206
09/04/2014,1872.18,543696431
08/04/2014,1851.96,577725666
07/04/2014,1845.04,691982245
04/04/2014,1865.09,668879962
03/04/2014,1888.77,499900999
02/04/2014,1890.9,475492429
01/04/2014,1885.52,528822127
31/03/2014,1872.34,588338470
28/03/2014,1857.62,466573962
27/03/2014,1849.04,598292926
26/03/2014,1852.56,572994903
25/03/2014,1865.62,514678894
24/03/2014,1857.44,609139000
21/03/2014,1866.52,1556334298
20/03/2014,1872.01,481715359
19/03/2014,1860.77,512768848
18/03/2014,1872.25,420516602
17/03/2014,1858.83,474079199
14/03/2014,1841.13,513409546
13/03/2014,1846.34,528187880
12/03/2014,1868.2,459683704
11/03/2014,1867.63,452021726
10/03/2014,1877.17,439330726
07/03/2014,1878.04,507130778
06/03/2014,1877.03,506237548
05/03/2014,1873.81,490908632
04/03/2014,1873.91,555989269
03/03/2014,1845.73,508998559
28/02/2014,1859.45,728624427
27/02/2014,1854.29,517164913
26/02/2014,1845.16,505238592
25/02/2014,1845.12,505512801
24/02/2014,1847.61,705543684
21/02/2014,1836.25,681513721
20/02/2014,1839.78,520620964
19/02/2014,1828.75,530650339
18/02/2014,1840.76,546618474
14/02/2014,1838.63,495117498
13/02/2014,1829.83,542928555
12/02/2014,1819.26,496327682
11/02/2014,1819.75,546459736
10/02/2014,1799.84,498168802
07/02/2014,1797.02,600247727
06/02/2014,1773.43,571755658
05/02/2014,1751.64,590110909
04/02/2014,1755.2,635294316
03/02/2014,1741.89,759497603
31/01/2014,1782.59,776329667
30/01/2014,1794.19,571050995
29/01/2014,1774.2,655960558
28/01/2014,1792.5,526147611
27/01/2014,1781.56,653126549
24/01/2014,1790.29,730151063
23/01/2014,1828.46,593087122
22/01/2014,1844.86,512338820
21/01/2014,1843.8,610444556
17/01/2014,1838.7,819605143
16/01/2014,1845.89,486069672
15/01/2014,1848.38,563999694
14/01/2014,1838.88,521314071
13/01/2014,1819.2,585806740
10/01/2014,1842.37,491739084
09/01/2014,1838.13,529520714
08/01/2014,1837.49,589383169
07/01/2014,1837.88,508596667
06/01/2014,1826.77,500749385
03/01/2014,1831.37,399831229
02/01/2014,1831.98,463338447
31/12/2013,1848.36,399844767
30/12/2013,1841.07,308193077
27/12/2013,1841.4,274879140
26/12/2013,1842.02,298737274
24/12/2013,1833.32,187691762
23/12/2013,1827.99,439203202
20/12/2013,1818.32,1402679317
19/12/2013,1809.6,518257802
18/12/2013,1810.65,702164228
17/12/2013,1781,513352171
16/12/2013,1786.54,537011908
13/12/2013,1775.32,450441535
12/12/2013,1775.5,527653432
11/12/2013,1782.22,561170132
10/12/2013,1802.62,484093257
09/12/2013,1808.37,495544629
06/12/2013,1805.09,516851957
05/12/2013,1785.03,576708565
04/12/2013,1792.81,591186237
03/12/2013,1795.15,535826847
02/12/2013,1800.9,470156047
29/11/2013,1805.81,357478742
27/11/2013,1807.23,380423916
26/11/2013,1802.75,566536583
25/11/2013,1802.48,482740873
22/11/2013,1804.76,450318008
21/11/2013,1795.85,501020561
20/11/2013,1781.37,486419499
19/11/2013,1787.87,471416983
18/11/2013,1791.53,496627668
15/11/2013,1798.18,668120333
14/11/2013,1790.62,526450145
13/11/2013,1782,528086784
12/11/2013,1767.69,457417806
11/11/2013,1771.89,388547626
08/11/2013,1770.61,575603678
07/11/2013,1747.15,602191295
06/11/2013,1770.49,499953719
05/11/2013,1762.97,487444070
04/11/2013,1767.93,431930873
01/11/2013,1761.64,549504315
31/10/2013,1756.54,635805652
30/10/2013,1763.31,480263720
29/10/2013,1771.95,501806211
28/10/2013,1762.11,579556623
25/10/2013,1759.77,541907723
24/10/2013,1752.07,525480407
23/10/2013,1746.38,533654074
22/10/2013,1754.67,569504401
21/10/2013,1744.66,498906027
18/10/2013,1744.5,703510853
17/10/2013,1733.15,542925279
16/10/2013,1721.54,543564783
15/10/2013,1698.06,532916149
14/10/2013,1710.14,424196644
11/10/2013,1703.2,482553180
10/10/2013,1692.56,552177621
09/10/2013,1656.4,574130136
08/10/2013,1655.45,571411523
07/10/2013,1676.12,425290327
04/10/2013,1690.5,440017055
03/10/2013,1678.66,499857008
02/10/2013,1693.87,484326526
01/10/2013,1695,462701069
30/09/2013,1681.55,629131264
27/09/2013,1691.75,489103114
26/09/2013,1698.67,440223493
25/09/2013,1692.77,475587745
24/09/2013,1697.42,509947401
23/09/2013,1701.84,511866185
20/09/2013,1709.91,1383413657
19/09/2013,1722.34,514394006
18/09/2013,1725.52,580426239
17/09/2013,1704.76,425239905
16/09/2013,1697.6,459764473
13/09/2013,1687.99,395148098
12/09/2013,1683.42,459040656
11/09/2013,1689.13,484793069
10/09/2013,1683.99,499155028
09/09/2013,1671.71,440884784
06/09/2013,1655.17,492524600
05/09/2013,1655.08,435460118
04/09/2013,1653.08,530963727
03/09/2013,1639.77,525167810
30/08/2013,1632.97,542310518
29/08/2013,1638.17,389334834
28/08/2013,1634.96,438063032
27/08/2013,1630.48,506000059
26/08/2013,1656.78,416322378
23/08/2013,1663.5,454291300
22/08/2013,1656.96,407240094
21/08/2013,1642.8,479892025
20/08/2013,1652.35,436119599
19/08/2013,1646.06,442953897
16/08/2013,1655.83,650111743
15/08/2013,1661.32,510318465
14/08/2013,1685.39,420471644
13/08/2013,1694.16,413884819
12/08/2013,1689.47,382142536
09/08/2013,1691.42,412941185
08/08/2013,1697.48,453654661
07/08/2013,1690.91,445614157
06/08/2013,1697.37,454070412
05/08/2013,1707.14,369575846
02/08/2013,1709.67,503275562
01/08/2013,1706.87,530951103
31/07/2013,1685.73,664419817
30/07/2013,1685.96,499839311
29/07/2013,1685.33,419819566
26/07/2013,1691.65,466156036
25/07/2013,1690.25,518129206
24/07/2013,1685.94,532656565
23/07/2013,1692.39,459706010
22/07/2013,1695.53,502083094
19/07/2013,1692.09,770584222
18/07/2013,1689.37,539273922
17/07/2013,1680.91,566833077
16/07/2013,1676.26,476974371
15/07/2013,1682.5,427337647
12/07/2013,1680.19,588945711
11/07/2013,1675.02,566455769
10/07/2013,1652.62,509090320
09/07/2013,1652.32,521108561
08/07/2013,1640.46,742917112
05/07/2013,1631.89,430664624
03/07/2013,1615.41,303759124
02/07/2013,1614.08,527795641
01/07/2013,1614.96,526115144
28/06/2013,1606.28,1081289092
27/06/2013,1613.2,518668686
26/06/2013,1603.26,568844622
25/06/2013,1588.03,605506941
24/06/2013,1573.09,700687993
21/06/2013,1592.43,1521151050
20/06/2013,1588.19,783320962
19/06/2013,1628.93,564339841
18/06/2013,1651.81,468885667
17/06/2013,1639.04,517127371
14/06/2013,1626.73,454660207
13/06/2013,1636.36,508786048
12/06/2013,1612.52,496663664
11/06/2013,1626.13,494419738
10/06/2013,1642.81,446790498
07/06/2013,1643.38,588722140
06/06/2013,1622.56,611811940
05/06/2013,1608.9,573941069
04/06/2013,1631.38,567560812
03/06/2013,1640.42,614601804
31/05/2013,1630.74,872444634
30/05/2013,1654.41,525967953
29/05/2013,1648.36,511999486
28/05/2013,1660.06,554619716
24/05/2013,1649.6,449088368
23/05/2013,1650.51,610989370
22/05/2013,1655.35,683490409
21/05/2013,1669.16,513919051
20/05/2013,1666.29,494665958
17/05/2013,1667.47,717787400
16/05/2013,1650.47,562299313
15/05/2013,1658.78,547590370
14/05/2013,1650.34,529472001
13/05/2013,1633.77,455174890
10/05/2013,1633.7,475475498
09/05/2013,1626.67,482900669
08/05/2013,1632.69,516801473
07/05/2013,1625.96,489537541
06/05/2013,1617.5,477645678
03/05/2013,1614.42,528213549
02/05/2013,1597.59,464684420
01/05/2013,1582.7,514984550
30/04/2013,1597.57,676820593
29/04/2013,1593.61,455326870
26/04/2013,1582.24,558080299
25/04/2013,1585.16,591309515
24/04/2013,1578.79,574951058
23/04/2013,1578.78,555077151
22/04/2013,1562.5,520923470
19/04/2013,1555.25,790566309
18/04/2013,1541.61,635698205
17/04/2013,1552.01,708085135
16/04/2013,1574.57,572293844
15/04/2013,1552.36,725229122
12/04/2013,1588.85,538931420
11/04/2013,1593.37,530718938
10/04/2013,1587.73,524612441
09/04/2013,1568.61,521582035
08/04/2013,1563.07,455851968
05/04/2013,1553.28,558288731
04/04/2013,1559.98,481445360
03/04/2013,1553.69,587850961
02/04/2013,1570.25,473640304
01/04/2013,1562.17,422775539
28/03/2013,1569.19,673190912
27/03/2013,1562.85,418415427
26/03/2013,1563.77,417852180
25/03/2013,1551.69,540532328
22/03/2013,1556.89,505786412
21/03/2013,1545.8,524169403
20/03/2013,1558.71,515015075
19/03/2013,1548.34,544882011
18/03/2013,1552.1,507141269
15/03/2013,1560.7,1447565361
14/03/2013,1563.23,504222129
13/03/2013,1554.52,420973937
12/03/2013,1552.48,466648301
11/03/2013,1556.22,450470313
08/03/2013,1551.18,487435920
07/03/2013,1544.26,498992384
06/03/2013,1541.46,502355712
05/03/2013,1539.79,522751863
04/03/2013,1525.2,513849650
01/03/2013,1518.2,548455805
28/02/2013,1514.68,748922962
27/02/2013,1515.99,492036304
26/02/2013,1496.94,579446748
25/02/2013,1487.85,637253807
22/02/2013,1515.6,515547187
21/02/2013,1502.42,599309733
20/02/2013,1511.95,594170837
19/02/2013,1530.94,571763113
15/02/2013,1519.79,811687527
14/02/2013,1521.38,533981163
13/02/2013,1520.33,513566760
12/02/2013,1519.43,489501408
11/02/2013,1517.01,400159936
08/02/2013,1517.93,477527355
07/02/2013,1509.39,553191106
06/02/2013,1512.12,556294272
05/02/2013,1511.29,587275066
04/02/2013,1495.71,584697137
01/02/2013,1513.17,598682842
31/01/2013,1498.11,740722934
30/01/2013,1501.96,569791886
29/01/2013,1507.84,607226822
28/01/2013,1500.18,535161284
25/01/2013,1502.96,570690753
24/01/2013,1494.82,554969604
23/01/2013,1494.81,494336364
22/01/2013,1492.56,569950415
18/01/2013,1485.98,930380416
17/01/2013,1480.94,604124168
16/01/2013,1472.63,513146651
15/01/2013,1472.34,483929754
14/01/2013,1470.68,491726667
11/01/2013,1472.05,488474710
10/01/2013,1472.12,569101608
09/01/2013,1461.02,507352339
08/01/2013,1457.15,546030196
07/01/2013,1461.89,490281855
04/01/2013,1466.47,499318241
03/01/2013,1459.37,576168377
02/01/2013,1462.42,680468887
31/12/2012,1426.19,601105595
28/12/2012,1402.43,411216013
27/12/2012,1418.1,445660126
26/12/2012,1419.83,363632127
24/12/2012,1426.66,227982671
21/12/2012,1430.15,1538060980
20/12/2012,1443.69,532168240
19/12/2012,1435.81,576888992
18/12/2012,1446.79,655620176
17/12/2012,1430.36,584239262
14/12/2012,1413.58,533732536
13/12/2012,1419.45,522071756
12/12/2012,1428.48,569768218
11/12/2012,1427.84,590599270
10/12/2012,1418.55,488123624
07/12/2012,1418.07,487081635
06/12/2012,1413.94,523123964
05/12/2012,1409.28,628384399
04/12/2012,1407.05,559464749
03/12/2012,1409.46,540951928
30/11/2012,1416.18,855038963
29/11/2012,1415.95,531923078
28/11/2012,1409.93,577114241
27/11/2012,1398.94,550774475
26/11/2012,1406.29,532653753
23/11/2012,1409.15,248312171
21/11/2012,1391.03,408807177
20/11/2012,1387.81,529088597
19/11/2012,1386.89,589446562
16/11/2012,1359.88,866366583
15/11/2012,1353.33,631895705
14/11/2012,1355.49,688834521
13/11/2012,1374.53,575005860
12/11/2012,1380.03,300848484
09/11/2012,1379.85,595168991
08/11/2012,1377.51,628285491
07/11/2012,1394.53,712068605
06/11/2012,1428.39,564275752
05/11/2012,1417.26,485471519
02/11/2012,1414.2,629411967
01/11/2012,1427.59,616103466
31/10/2012,1412.16,669957869
26/10/2012,1411.94,624422851
25/10/2012,1412.97,577411743
24/10/2012,1408.75,561183118
23/10/2012,1413.11,608605288
22/10/2012,1433.82,537693528
19/10/2012,1433.19,909848500
18/10/2012,1457.34,586051966
17/10/2012,1460.91,568299666
16/10/2012,1454.92,502770009
15/10/2012,1440.13,505754457
12/10/2012,1428.59,523055962
11/10/2012,1432.84,506534610
10/10/2012,1432.56,463834221
09/10/2012,1441.48,487372210
08/10/2012,1455.88,359194375
05/10/2012,1460.93,485459808
04/10/2012,1461.4,510423102
03/10/2012,1450.99,522672677
02/10/2012,1445.75,468189248
01/10/2012,1444.49,528217559
28/09/2012,1440.67,640858594
27/09/2012,1447.15,498622653
26/09/2012,1433.32,545300724
25/09/2012,1441.59,609070349
24/09/2012,1456.89,509947957
21/09/2012,1460.15,1501955117
20/09/2012,1460.26,541019365
19/09/2012,1461.05,536734501
18/09/2012,1459.32,518979297
17/09/2012,1461.19,525147485
14/09/2012,1465.77,745929965
13/09/2012,1459.99,617087375
12/09/2012,1436.56,509502876
11/09/2012,1433.57,527348696
10/09/2012,1429.08,494991792
07/09/2012,1437.92,550364754
06/09/2012,1432.12,577384923
05/09/2012,1403.43,485651150
04/09/2012,1404.94,479796300
31/08/2012,1406.58,575151907
30/08/2012,1399.48,406387490
29/08/2012,1410.49,408841237
28/08/2012,1409.3,410787879
27/08/2012,1410.44,421847045
24/08/2012,1411.13,432340006
23/08/2012,1402.08,462197996
22/08/2012,1413.49,508463353
21/08/2012,1413.17,531114473
20/08/2012,1418.13,443600748
17/08/2012,1418.16,600927152
16/08/2012,1415.51,521541203
15/08/2012,1405.53,438823213
14/08/2012,1403.93,453956438
13/08/2012,1404.11,396726835
10/08/2012,1405.87,490295586
09/08/2012,1402.8,456085653
08/08/2012,1402.22,472937837
07/08/2012,1401.35,533384404
06/08/2012,1394.23,486460084
03/08/2012,1390.99,558787143
02/08/2012,1365,625895096
01/08/2012,1375.14,703061140
31/07/2012,1379.32,679418382
30/07/2012,1385.3,492528744
27/07/2012,1385.97,751211862
26/07/2012,1360.02,714242024
25/07/2012,1337.89,653733649
24/07/2012,1338.31,632833439
23/07/2012,1350.52,602347070
20/07/2012,1362.66,863626746
19/07/2012,1376.51,643162935
18/07/2012,1372.78,589123794
17/07/2012,1363.67,577939420
16/07/2012,1353.64,471627028
13/07/2012,1356.78,530837257
12/07/2012,1334.76,611763808
11/07/2012,1341.46,606265402
10/07/2012,1341.47,568883923
09/07/2012,1352.46,496238941
06/07/2012,1354.68,483174475
05/07/2012,1367.58,499612001
03/07/2012,1374.02,340459605
02/07/2012,1365.51,550391112
29/06/2012,1362.16,862205984
28/06/2012,1329.04,701561356
27/06/2012,1331.85,508537809
26/06/2012,1319.99,557936483
25/06/2012,1313.72,605834900
22/06/2012,1335.02,937475276
21/06/2012,1325.51,687558953
20/06/2012,1355.69,582090943
19/06/2012,1357.98,594853935
18/06/2012,1344.78,548918363
15/06/2012,1342.84,1149111507
14/06/2012,1329.1,616595829
13/06/2012,1314.88,566078571
12/06/2012,1324.18,586248896
11/06/2012,1308.93,578636150
08/06/2012,1325.66,539308833
07/06/2012,1314.99,658585816
06/06/2012,1315.13,666071408
05/06/2012,1285.5,564873427
04/06/2012,1278.18,647897641
01/06/2012,1278.05,794839104
31/05/2012,1310.33,951090807
30/05/2012,1313.32,590658263
29/05/2012,1332.42,560752820
25/05/2012,1317.82,458230525
24/05/2012,1320.68,624818257
23/05/2012,1318.86,710563647
22/05/2012,1316.63,649988236
21/05/2012,1315.99,660701790
18/05/2012,1295.22,999102146
17/05/2012,1304.86,693854102
16/05/2012,1324.8,677159356
15/05/2012,1330.66,665603905
14/05/2012,1338.35,641538618
11/05/2012,1353.39,627982890
10/05/2012,1357.99,657005785
09/05/2012,1354.58,728912431
08/05/2012,1363.72,690165759
07/05/2012,1369.58,586001040
04/05/2012,1369.1,596064442
03/05/2012,1391.57,589986515
02/05/2012,1402.31,554809121
01/05/2012,1405.82,573667396
30/04/2012,1397.91,614539039
27/04/2012,1403.36,582286828
26/04/2012,1399.98,599315144
25/04/2012,1390.69,641079321
24/04/2012,1371.97,617978324
23/04/2012,1366.94,642154910
20/04/2012,1378.53,887960829
19/04/2012,1376.92,676165071
18/04/2012,1385.14,582061905
17/04/2012,1390.78,566529200
16/04/2012,1369.57,596952142
13/04/2012,1370.26,631237818
12/04/2012,1387.57,547368855
11/04/2012,1368.71,593003219
10/04/2012,1358.59,733544226
09/04/2012,1382.2,538616736
05/04/2012,1398.08,595254355
04/04/2012,1398.96,640463480
03/04/2012,1413.38,652731628
02/04/2012,1419.04,588870686
30/03/2012,1408.47,755153809
29/03/2012,1403.28,628170547
28/03/2012,1405.54,645212444
27/03/2012,1412.52,562274097
26/03/2012,1416.51,565915562
23/03/2012,1397.11,576321760
22/03/2012,1392.79,580947537
21/03/2012,1402.9,589411955
20/03/2012,1405.52,560849566
19/03/2012,1409.75,558778365
16/03/2012,1404.17,1362302393
15/03/2012,1402.6,677947848
14/03/2012,1394.28,688684031
13/03/2012,1395.95,684474424
12/03/2012,1371.09,481857357
09/03/2012,1370.87,524496620
08/03/2012,1365.91,540003721
07/03/2012,1352.63,625659752
06/03/2012,1343.36,667561844
05/03/2012,1364.34,538399183
02/03/2012,1369.63,478462858
01/03/2012,1374.09,626351048
29/02/2012,1365.68,855129868
28/02/2012,1372.18,596843715
27/02/2012,1367.59,582264153
24/02/2012,1365.74,481739690
23/02/2012,1363.46,580674256
22/02/2012,1357.66,584640416
21/02/2012,1362.21,645263294
17/02/2012,1361.23,864006903
16/02/2012,1358.04,626443517
15/02/2012,1343.23,641017618
14/02/2012,1350.5,642037047
13/02/2012,1351.77,516968163
10/02/2012,1342.64,585432172
09/02/2012,1351.95,626872188
08/02/2012,1349.96,610168523
07/02/2012,1347.05,545415157
06/02/2012,1344.33,539291545
03/02/2012,1344.9,676318594
02/02/2012,1325.54,592382328
01/02/2012,1324.09,684278915
31/01/2012,1312.41,805851600
30/01/2012,1313.01,585224949
27/01/2012,1316.33,684854521
26/01/2012,1318.43,713939989
25/01/2012,1326.05,715988319
24/01/2012,1314.66,602734346
23/01/2012,1316,597476379
20/01/2012,1315.38,893773407
19/01/2012,1314.5,682343748
18/01/2012,1308.04,704686413
17/01/2012,1293.67,654204793
13/01/2012,1289.09,665046452
12/01/2012,1295.5,590075633
11/01/2012,1292.48,577531905
10/01/2012,1292.08,665245368
09/01/2012,1280.7,592425715
06/01/2012,1277.81,596105163
05/01/2012,1281.06,676180973
04/01/2012,1277.3,640869413
03/01/2012,1277.06,678971794
30/12/2011,1257.61,431155077
29/12/2011,1263.02,387516401
28/12/2011,1249.64,399877467
27/12/2011,1265.43,355395221
23/12/2011,1265.33,366478641
22/12/2011,1254,640867421
21/12/2011,1243.72,749174688
20/12/2011,1241.31,754007695
19/12/2011,1205.35,587340218
16/12/2011,1219.66,1426520858
15/12/2011,1215.75,663378705
14/12/2011,1211.82,720140296
13/12/2011,1225.73,747075359
12/12/2011,1236.47,629896775
09/12/2011,1255.19,618157841
08/12/2011,1234.35,724605280
07/12/2011,1261.01,732674243
06/12/2011,1258.47,607898028
05/12/2011,1257.08,697392465
02/12/2011,1244.28,681918655
01/12/2011,1244.58,652297241
30/11/2011,1246.96,1200213080
29/11/2011,1195.19,670439260
28/11/2011,1192.55,751522864
25/11/2011,1158.67,343709123
23/11/2011,1161.79,704413086
22/11/2011,1188.04,685758634
21/11/2011,1192.98,753514323
18/11/2011,1215.65,800102035
17/11/2011,1216.13,835842251
16/11/2011,1236.91,764492724
15/11/2011,1257.81,637513163
14/11/2011,1251.78,544501006
11/11/2011,1263.86,587649811
10/11/2011,1239.69,705756082
09/11/2011,1229.1,887203194
08/11/2011,1275.92,677848976
07/11/2011,1261.12,615246796
04/11/2011,1253.23,683968092
03/11/2011,1261.16,807174088
02/11/2011,1237.9,767676879
01/11/2011,1218.28,1031772560
31/10/2011,1253.3,890643181
28/10/2011,1285.09,787339317
27/10/2011,1284.59,1075868338
26/10/2011,1242,908823874
25/10/2011,1229.05,793310097
24/10/2011,1254.2,725209041
21/10/2011,1238.25,1061765815
20/10/2011,1215.39,801578469
19/10/2011,1209.88,816954621
18/10/2011,1225.38,881906640
17/10/2011,1200.86,695617900
14/10/2011,1224.58,646388123
13/10/2011,1203.66,702352831
12/10/2011,1207.25,822152131
11/10/2011,1195.54,664498673
10/10/2011,1194.89,682170722
07/10/2011,1155.46,902840742
06/10/2011,1164.97,890440215
05/10/2011,1144.03,1045392872
04/10/2011,1123.95,1268744920
03/10/2011,1099.23,1097294712
30/09/2011,1131.42,1009143760
29/09/2011,1160.4,916193096
28/09/2011,1151.06,805648695
27/09/2011,1175.38,918370180
26/09/2011,1162.95,936032196
23/09/2011,1136.43,981182421
22/09/2011,1129.56,1392232963
21/09/2011,1166.76,989819188
20/09/2011,1202.09,736218388
19/09/2011,1204.09,756958669
16/09/2011,1216.01,1604692748
15/09/2011,1209.11,842992855
14/09/2011,1188.68,912791240
13/09/2011,1172.87,845125793
12/09/2011,1162.27,881437245
09/09/2011,1154.23,1034723080
08/09/2011,1185.9,853512419
07/09/2011,1198.62,824674927
06/09/2011,1165.24,905350333
02/09/2011,1173.97,737019504
01/09/2011,1204.42,753928567
31/08/2011,1218.89,980959117
30/08/2011,1212.92,814984426
29/08/2011,1210.09,704395178
26/08/2011,1176.8,942995152
25/08/2011,1159.27,961055302
24/08/2011,1177.6,896275448
23/08/2011,1162.35,974322576
22/08/2011,1123.82,921672130
19/08/2011,1123.53,1292171219
18/08/2011,1140.65,1326473488
17/08/2011,1193.89,799148246
16/08/2011,1192.76,892918449
15/08/2011,1204.49,875143158
12/08/2011,1178.81,1037577898
11/08/2011,1172.64,1568808464
10/08/2011,1120.76,1757970822
09/08/2011,1172.53,1894244562
08/08/2011,1119.46,1983611543
05/08/2011,1199.38,1758802969
04/08/2011,1200.07,1385228621
03/08/2011,1260.34,1037519806
02/08/2011,1254.05,980440353
01/08/2011,1286.94,872773221
29/07/2011,1292.28,1002871628
28/07/2011,1300.67,764956111
27/07/2011,1304.89,870036147
26/07/2011,1331.94,668916046
25/07/2011,1337.43,590890311
22/07/2011,1345.02,610384134
21/07/2011,1343.8,855000228
20/07/2011,1325.84,692722378
19/07/2011,1326.73,721634102
18/07/2011,1305.44,695881742
15/07/2011,1316.14,898434206
14/07/2011,1308.87,739572749
13/07/2011,1317.72,677872794
12/07/2011,1313.64,744295939
11/07/2011,1319.49,650828993
08/07/2011,1343.8,614554857
07/07/2011,1353.22,666213684
06/07/2011,1339.23,628689685
05/07/2011,1337.88,691840601
01/07/2011,1339.67,650231400
30/06/2011,1320.64,783904500
29/06/2011,1307.41,725606637
28/06/2011,1296.67,615844932
27/06/2011,1280.1,676846109
24/06/2011,1268.45,1141116877
23/06/2011,1283.5,914049558
22/06/2011,1287.14,641380055
21/06/2011,1295.52,653996548
20/06/2011,1278.36,618772483
17/06/2011,1271.5,1286097511
16/06/2011,1267.64,850200884
15/06/2011,1265.42,856940499
14/06/2011,1287.87,713187818
13/06/2011,1271.83,693626702
10/06/2011,1270.98,798537972
09/06/2011,1289,695341268
08/06/2011,1279.56,776874912
07/06/2011,1284.94,761978839
06/06/2011,1286.17,759772723
03/06/2011,1300.16,736986404
02/06/2011,1312.94,775782198
01/06/2011,1314.55,914961277
31/05/2011,1345.2,976073751
27/05/2011,1331.1,551921557
26/05/2011,1325.69,706864711
25/05/2011,1320.47,771198907
24/05/2011,1316.28,675263978
23/05/2011,1317.37,680585817
20/05/2011,1333.27,778097600
19/05/2011,1343.6,700034404
18/05/2011,1340.68,740424062
17/05/2011,1328.98,800529983
16/05/2011,1329.47,790282898
13/05/2011,1337.77,821302608
12/05/2011,1348.65,825640079
11/05/2011,1342.08,894488327
10/05/2011,1357.16,655771472
09/05/2011,1346.3,595444875
06/05/2011,1340.2,806020436
05/05/2011,1335.1,857697079
