date,price
10/03/2025,27.52
07/03/2025,24.09
06/03/2025,24.87
05/03/2025,21.78
04/03/2025,22.02
03/03/2025,21.73
28/02/2025,18.48
27/02/2025,20.07
26/02/2025,16.39
25/02/2025,16.03
24/02/2025,15.61
21/02/2025,14.83
20/02/2025,12.37
19/02/2025,12.07
18/02/2025,11.85
14/02/2025,12.13
13/02/2025,12.06
12/02/2025,13.35
11/02/2025,13.37
10/02/2025,13.18
07/02/2025,13.48
06/02/2025,12.69
05/02/2025,12.25
04/02/2025,13.77
03/02/2025,14.39
31/01/2025,12.43
30/01/2025,11.12
29/01/2025,11.1
28/01/2025,12.53
27/01/2025,13.83
24/01/2025,11.89
23/01/2025,11.67
22/01/2025,11.42
21/01/2025,11.86
17/01/2025,14.04
16/01/2025,14.58
15/01/2025,14.14
14/01/2025,17.4
13/01/2025,17.74
10/01/2025,18.15
08/01/2025,14.98
07/01/2025,14.64
06/01/2025,11.33
03/01/2025,12.66
02/01/2025,14.94
31/12/2024,14.23
30/12/2024,14.19
27/12/2024,12.09
26/12/2024,10.04
24/12/2024,10.24
23/12/2024,13.26
20/12/2024,15.73
19/12/2024,19.16
18/12/2024,19.75
17/12/2024,11.13
16/12/2024,10.48
13/12/2024,11.08
12/12/2024,11.44
11/12/2024,10.92
10/12/2024,11.66
09/12/2024,12.04
06/12/2024,11.17
05/12/2024,11.74
04/12/2024,11.85
03/12/2024,11.89
02/12/2024,11.76
29/11/2024,12.08
27/11/2024,12.82
26/11/2024,12.58
25/11/2024,12.45
22/11/2024,12.85
21/11/2024,13.97
20/11/2024,13.37
19/11/2024,13.19
18/11/2024,12.68
15/11/2024,13.04
14/11/2024,11.84
13/11/2024,11.64
12/11/2024,12.18
11/11/2024,12.7
08/11/2024,13.91
07/11/2024,14
06/11/2024,14.39
05/11/2024,17.78
04/11/2024,20.6
01/11/2024,21.45
31/10/2024,20.32
30/10/2024,17.18
29/10/2024,15.23
28/10/2024,15.77
25/10/2024,17.01
24/10/2024,15.66
23/10/2024,16.36
22/10/2024,14.79
21/10/2024,15.11
18/10/2024,15.45
17/10/2024,15.45
16/10/2024,17.05
15/10/2024,18.29
14/10/2024,17.25
11/10/2024,18.17
10/10/2024,18.02
09/10/2024,18.24
08/10/2024,18.48
07/10/2024,20.21
04/10/2024,18.18
03/10/2024,19.83
02/10/2024,18.74
01/10/2024,19.25
30/09/2024,17.07
27/09/2024,17.74
26/09/2024,15.84
25/09/2024,16.33
24/09/2024,16.39
23/09/2024,17.18
20/09/2024,17.51
19/09/2024,16.97
18/09/2024,19.47
17/09/2024,18.79
16/09/2024,18.64
13/09/2024,17.69
12/09/2024,17.51
11/09/2024,18.34
10/09/2024,21.12
09/09/2024,21.98
06/09/2024,24.82
05/09/2024,20.65
04/09/2024,22.66
03/09/2024,20.46
30/08/2024,14.53
29/08/2024,14.67
28/08/2024,14.46
27/08/2024,12.6
26/08/2024,12.75
23/08/2024,12.97
22/08/2024,14.59
21/08/2024,14
20/08/2024,13.91
19/08/2024,13.36
16/08/2024,14.13
15/08/2024,14.23
14/08/2024,15.65
13/08/2024,18.08
12/08/2024,20.64
09/08/2024,20.96
08/08/2024,24.32
07/08/2024,27.92
06/08/2024,28.42
05/08/2024,35.68
02/08/2024,23.29
01/08/2024,17.55
31/07/2024,14
30/07/2024,16.64
29/07/2024,14.28
26/07/2024,14.4
25/07/2024,16.9
24/07/2024,15.92
23/07/2024,11.36
22/07/2024,11.15
19/07/2024,13.13
18/07/2024,11.73
17/07/2024,11.09
16/07/2024,9.37
15/07/2024,8.65
12/07/2024,7.8
11/07/2024,8.29
10/07/2024,7.79
09/07/2024,7.9
08/07/2024,7.79
05/07/2024,8.08
03/07/2024,7.63
02/07/2024,8.13
01/07/2024,8.36
28/06/2024,9.09
27/06/2024,8.86
26/06/2024,9.44
25/06/2024,10.32
24/06/2024,11.46
21/06/2024,10.21
20/06/2024,9.76
18/06/2024,8.74
17/06/2024,9.17
14/06/2024,9.76
13/06/2024,9.22
12/06/2024,10.06
11/06/2024,12.33
10/06/2024,12.34
07/06/2024,11.92
06/06/2024,11.68
05/06/2024,11.79
04/06/2024,13.15
03/06/2024,12.36
31/05/2024,12.48
30/05/2024,13.82
29/05/2024,13.48
28/05/2024,12.04
24/05/2024,13.02
23/05/2024,13.89
22/05/2024,13.59
21/05/2024,13.29
20/05/2024,14.1
17/05/2024,14.1
16/05/2024,14.16
15/05/2024,14.12
14/05/2024,15.86
13/05/2024,16.62
10/05/2024,16.4
09/05/2024,16.24
08/05/2024,16.55
07/05/2024,16.92
06/05/2024,16.97
03/05/2024,17.89
02/05/2024,18.8
01/05/2024,19.7
30/04/2024,18.03
29/04/2024,16.74
26/04/2024,18.03
25/04/2024,16.96
24/04/2024,18.81
23/04/2024,18.89
22/04/2024,20.85
19/04/2024,23.66
18/04/2024,21.62
17/04/2024,21.65
16/04/2024,21.34
15/04/2024,22.6
12/04/2024,19.32
11/04/2024,16.4
10/04/2024,17.76
09/04/2024,16.63
08/04/2024,16.41
05/04/2024,17.57
04/04/2024,17.31
03/04/2024,15.12
02/04/2024,15.44
01/04/2024,13.95
28/03/2024,13.23
27/03/2024,12.59
26/03/2024,12.28
25/03/2024,12.26
22/03/2024,11.94
21/03/2024,12.24
20/03/2024,13.49
19/03/2024,13.91
18/03/2024,13.49
15/03/2024,13.42
14/03/2024,13.03
13/03/2024,11.79
12/03/2024,12.27
11/03/2024,14.87
08/03/2024,13.83
07/03/2024,12.96
06/03/2024,14.64
05/03/2024,15.02
04/03/2024,14.45
01/03/2024,15.11
29/02/2024,15.66
28/02/2024,16.13
27/02/2024,15.58
26/02/2024,16.01
23/02/2024,16.46
22/02/2024,17.19
21/02/2024,18.03
20/02/2024,18.02
16/02/2024,16.61
15/02/2024,16.2
14/02/2024,17.01
13/02/2024,18.06
12/02/2024,17.44
09/02/2024,17.16
08/02/2024,17.2
07/02/2024,17.44
06/02/2024,17.75
05/02/2024,17.52
02/02/2024,19.54
01/02/2024,18.38
31/01/2024,19.67
30/01/2024,16.81
29/01/2024,17.52
26/01/2024,17.5
25/01/2024,17.45
24/01/2024,17.46
23/01/2024,17.06
22/01/2024,17.67
19/01/2024,18.36
18/01/2024,19.53
17/01/2024,20.87
16/01/2024,19.49
12/01/2024,18.45
11/01/2024,17.36
10/01/2024,18.32
09/01/2024,18.75
08/01/2024,19.24
05/01/2024,20.53
04/01/2024,21.04
03/01/2024,21.11
02/01/2024,19.26
29/12/2023,19.29
28/12/2023,18.83
27/12/2023,18.62
26/12/2023,19.8
22/12/2023,20.24
21/12/2023,20.33
20/12/2023,20.64
19/12/2023,20.16
18/12/2023,19.4
15/12/2023,18.61
14/12/2023,17.1
13/12/2023,18.22
12/12/2023,18.78
11/12/2023,19.56
08/12/2023,20.27
07/12/2023,20.95
06/12/2023,21.5
05/12/2023,20.95
04/12/2023,21.29
01/12/2023,21.11
30/11/2023,20.65
29/11/2023,20.43
28/11/2023,19.66
27/11/2023,19.77
24/11/2023,19.23
22/11/2023,20.26
21/11/2023,19.47
20/11/2023,19.48
17/11/2023,19.34
16/11/2023,19.32
15/11/2023,20.86
14/11/2023,21.04
13/11/2023,22.29
10/11/2023,22.15
09/11/2023,24.56
08/11/2023,23.33
07/11/2023,24.5
06/11/2023,24.6
03/11/2023,25.27
02/11/2023,26.01
01/11/2023,28.58
31/10/2023,30.01
30/10/2023,32.25
27/10/2023,34.66
26/10/2023,31.58
25/10/2023,31.9
24/10/2023,28.11
23/10/2023,30.05
20/10/2023,32.36
19/10/2023,31.36
18/10/2023,27.31
17/10/2023,25.51
16/10/2023,23.78
13/10/2023,26.93
12/10/2023,23.71
11/10/2023,22.75
10/10/2023,24.51
09/10/2023,25.7
06/10/2023,26.1
05/10/2023,27.24
04/10/2023,27.7
03/10/2023,28.81
02/10/2023,26.88
29/09/2023,26.61
28/09/2023,25.87
27/09/2023,27.27
26/09/2023,28.26
25/09/2023,25.55
22/09/2023,25.95
21/09/2023,26.27
20/09/2023,23.32
19/09/2023,21.18
18/09/2023,21.03
15/09/2023,20.53
14/09/2023,18.23
13/09/2023,19.53
12/09/2023,20.41
11/09/2023,19.48
08/09/2023,19.77
07/09/2023,20.35
06/09/2023,20.64
05/09/2023,19.34
01/09/2023,19.01
31/08/2023,18.97
30/08/2023,19.43
29/08/2023,20.13
28/08/2023,21.43
25/08/2023,23.01
24/08/2023,24.55
23/08/2023,21.69
22/08/2023,23.19
21/08/2023,23.76
18/08/2023,25.11
17/08/2023,25.79
16/08/2023,24.27
15/08/2023,23.13
14/08/2023,20.97
11/08/2023,21.56
10/08/2023,22.32
09/08/2023,21.47
08/08/2023,21.42
07/08/2023,20.5
04/08/2023,22.52
03/08/2023,20.51
02/08/2023,21.14
01/08/2023,18.52
31/07/2023,17.45
28/07/2023,17.89
27/07/2023,18.6
26/07/2023,17.03
25/07/2023,16.6
24/07/2023,16.98
21/07/2023,17.83
20/07/2023,17.49
19/07/2023,16.73
18/07/2023,15.87
17/07/2023,16.62
14/07/2023,16.6
13/07/2023,16.51
12/07/2023,17.65
11/07/2023,20
10/07/2023,20.52
07/07/2023,20.87
06/07/2023,21.78
05/07/2023,20.16
03/07/2023,19.11
30/06/2023,18.89
29/06/2023,18.58
28/06/2023,17.81
27/06/2023,19.09
26/06/2023,20.42
23/06/2023,20.35
22/06/2023,19.4
21/06/2023,19.95
20/06/2023,20.11
16/06/2023,19.57
15/06/2023,19.49
14/06/2023,19.12
13/06/2023,20.47
12/06/2023,20.57
09/06/2023,20.03
08/06/2023,19.97
07/06/2023,20.86
06/06/2023,21.36
05/06/2023,22.43
02/06/2023,21.73
01/06/2023,22.19
31/05/2023,24.54
30/05/2023,24.06
26/05/2023,25.28
25/05/2023,28.3
24/05/2023,32.02
23/05/2023,31.14
22/05/2023,29.43
19/05/2023,30.16
18/05/2023,27.9
17/05/2023,30.52
16/05/2023,32.3
15/05/2023,30.69
12/05/2023,32.92
11/05/2023,32.69
10/05/2023,32.96
09/05/2023,34.64
08/05/2023,33.35
05/05/2023,34.66
04/05/2023,38.28
03/05/2023,35.38
02/05/2023,34.36
01/05/2023,31.46
28/04/2023,32.14
27/04/2023,33.37
26/04/2023,36.03
25/04/2023,35.79
24/04/2023,33.29
21/04/2023,33.12
20/04/2023,32.13
19/04/2023,31.48
18/04/2023,31.21
17/04/2023,30.63
14/04/2023,31.69
13/04/2023,32.16
12/04/2023,33.81
11/04/2023,33.02
10/04/2023,32.57
06/04/2023,33.4
05/04/2023,34.52
04/04/2023,33.62
03/04/2023,32.96
31/03/2023,34.06
30/03/2023,34.23
29/03/2023,34.69
28/03/2023,35.5
27/03/2023,35.33
24/03/2023,37.34
23/03/2023,39.49
22/03/2023,39.92
21/03/2023,37.52
20/03/2023,40.71
17/03/2023,43.08
16/03/2023,38.47
15/03/2023,42.53
14/03/2023,40.21
13/03/2023,42.28
10/03/2023,41.4
09/03/2023,39.19
08/03/2023,34.62
07/03/2023,35.93
06/03/2023,34.32
03/03/2023,33.99
02/03/2023,35.26
01/03/2023,35.88
28/02/2023,35.47
27/02/2023,35.57
24/02/2023,38
23/02/2023,35.45
22/02/2023,37.46
21/02/2023,38.03
17/02/2023,35.26
16/02/2023,34.09
15/02/2023,31.32
14/02/2023,32.43
13/02/2023,33.71
10/02/2023,35.87
09/02/2023,34.99
08/02/2023,33.76
07/02/2023,32.93
06/02/2023,34.34
03/02/2023,33.25
02/02/2023,31.3
01/02/2023,32.61
31/01/2023,33.79
30/01/2023,34.43
27/01/2023,33.68
26/01/2023,36.2
25/01/2023,36.52
24/01/2023,35.93
23/01/2023,37.78
20/01/2023,38.42
19/01/2023,38.68
18/01/2023,39.01
17/01/2023,36.43
13/01/2023,36.59
12/01/2023,36.2
11/01/2023,39.15
10/01/2023,39.72
09/01/2023,42.8
06/01/2023,41.68
05/01/2023,43.03
04/01/2023,42.33
03/01/2023,44.14
30/12/2022,44.72
29/12/2022,44.91
28/12/2022,45.12
27/12/2022,44.39
23/12/2022,44.49
22/12/2022,45.27
21/12/2022,43.6
20/12/2022,45.32
19/12/2022,46.87
16/12/2022,46.23
15/12/2022,44.96
14/12/2022,40.87
13/12/2022,42.84
12/12/2022,45.55
09/12/2022,44.09
08/12/2022,43.41
07/12/2022,44.32
06/12/2022,43.01
05/12/2022,41.19
02/12/2022,40.4
01/12/2022,40.2
30/11/2022,41.97
29/11/2022,42.29
28/11/2022,42.85
25/11/2022,41.67
23/11/2022,42.18
22/11/2022,43.54
21/11/2022,44.26
18/11/2022,46.67
17/11/2022,46.52
16/11/2022,45.13
15/11/2022,46.44
14/11/2022,45.12
11/11/2022,45.81
10/11/2022,49.07
09/11/2022,50.03
08/11/2022,50.83
07/11/2022,49.06
04/11/2022,50.17
03/11/2022,51.42
02/11/2022,52.06
01/11/2022,52.03
31/10/2022,52.01
28/10/2022,52.92
27/10/2022,51.22
26/10/2022,51.2
25/10/2022,53.09
24/10/2022,53.21
21/10/2022,53.83
20/10/2022,51.63
19/10/2022,51.76
18/10/2022,51.29
17/10/2022,52.52
14/10/2022,51.57
13/10/2022,51.58
12/10/2022,51.5
11/10/2022,52.34
10/10/2022,51.38
07/10/2022,50.63
06/10/2022,49.77
05/10/2022,48.05
04/10/2022,49.14
03/10/2022,48.94
30/09/2022,48.47
29/09/2022,49.12
28/09/2022,48.85
27/09/2022,51.01
26/09/2022,52.22
23/09/2022,50.08
22/09/2022,49.64
21/09/2022,50.76
20/09/2022,49.33
19/09/2022,47.62
16/09/2022,47.65
15/09/2022,47.44
14/09/2022,48.02
13/09/2022,47.32
12/09/2022,45.13
09/09/2022,44.89
08/09/2022,44.15
07/09/2022,45.46
06/09/2022,46.96
02/09/2022,45.1
01/09/2022,45.27
31/08/2022,45.29
30/08/2022,45.62
29/08/2022,45.91
26/08/2022,45.21
25/08/2022,42.8
24/08/2022,43.35
23/08/2022,45.75
22/08/2022,45.7
19/08/2022,43.74
18/08/2022,41.29
17/08/2022,41.67
16/08/2022,41.24
15/08/2022,41.49
12/08/2022,41.73
11/08/2022,41.16
10/08/2022,41.94
09/08/2022,43.54
08/08/2022,43.35
05/08/2022,43.36
04/08/2022,42.36
03/08/2022,43.46
02/08/2022,46.01
01/08/2022,44.25
29/07/2022,43.36
28/07/2022,42.53
27/07/2022,44.43
26/07/2022,42.03
25/07/2022,41.6
22/07/2022,42.83
21/07/2022,43.53
20/07/2022,45.14
19/07/2022,46.24
18/07/2022,45.42
15/07/2022,45.18
14/07/2022,46.75
13/07/2022,46.59
12/07/2022,46.68
11/07/2022,46.96
08/07/2022,45.93
07/07/2022,47.45
06/07/2022,46.84
05/07/2022,46.89
01/07/2022,47.25
30/06/2022,48.45
29/06/2022,47.79
28/06/2022,47.8
27/06/2022,45.77
24/06/2022,48.22
23/06/2022,49.17
22/06/2022,48.14
21/06/2022,50.95
17/06/2022,49.72
16/06/2022,48.62
15/06/2022,48.52
14/06/2022,49.43
13/06/2022,51.14
10/06/2022,47.99
09/06/2022,46.46
08/06/2022,43.78
07/06/2022,43.49
06/06/2022,43.83
03/06/2022,43.57
02/06/2022,43.67
01/06/2022,44.65
31/05/2022,45.03
27/05/2022,46.5
26/05/2022,47.93
25/05/2022,47.1
24/05/2022,47.82
23/05/2022,49.64
20/05/2022,48.14
19/05/2022,46.1
18/05/2022,49.68
17/05/2022,47.74
16/05/2022,47.17
13/05/2022,47.59
12/05/2022,47.92
11/05/2022,49.49
10/05/2022,51.68
09/05/2022,52.62
06/05/2022,50.59
05/05/2022,50.1
04/05/2022,46.15
03/05/2022,47.98
02/05/2022,52.35
29/04/2022,51.38
28/04/2022,51.3
27/04/2022,49.63
26/04/2022,49.73
25/04/2022,44.46
22/04/2022,47.39
21/04/2022,39.95
20/04/2022,35.83
19/04/2022,41.86
18/04/2022,41.73
14/04/2022,42.11
13/04/2022,39.21
12/04/2022,41.92
11/04/2022,40.91
08/04/2022,36.22
07/04/2022,36.37
06/04/2022,37.46
05/04/2022,37.02
04/04/2022,32.65
01/04/2022,35.96
31/03/2022,36.06
30/03/2022,34.57
29/03/2022,33.4
28/03/2022,33.59
25/03/2022,36.63
24/03/2022,38.17
23/03/2022,40.75
22/03/2022,39.74
21/03/2022,41.66
18/03/2022,42.12
17/03/2022,44.51
16/03/2022,45.93
15/03/2022,49.08
14/03/2022,48.87
11/03/2022,48.15
10/03/2022,46.3
09/03/2022,51.21
08/03/2022,52.4
07/03/2022,52.79
04/03/2022,48.62
03/03/2022,47.52
02/03/2022,48.44
01/03/2022,48.49
28/02/2022,46.29
25/02/2022,45.91
24/02/2022,47.99
23/02/2022,50.5
22/02/2022,46.27
18/02/2022,46.53
17/02/2022,45.41
16/02/2022,39.53
15/02/2022,42.27
14/02/2022,44.87
11/02/2022,44.64
10/02/2022,41.52
09/02/2022,35.41
08/02/2022,37.64
07/02/2022,39.17
04/02/2022,39.57
03/02/2022,41.83
02/02/2022,33.28
01/02/2022,35.41
31/01/2022,39.77
28/01/2022,42.93
27/01/2022,45.83
26/01/2022,45.91
25/01/2022,42.87
24/01/2022,42.52
21/01/2022,45.12
20/01/2022,43.22
19/01/2022,40.35
18/01/2022,36.97
14/01/2022,32.25
13/01/2022,33.27
12/01/2022,29.22
11/01/2022,29.25
10/01/2022,29.42
07/01/2022,30.76
06/01/2022,31.81
05/01/2022,31.31
04/01/2022,25.91
03/01/2022,26.41
31/12/2021,28.21
30/12/2021,27.07
29/12/2021,25.44
28/12/2021,26.31
27/12/2021,26.83
23/12/2021,29.75
22/12/2021,30.96
21/12/2021,35.16
20/12/2021,37.2
17/12/2021,35.52
16/12/2021,29.75
15/12/2021,29.01
14/12/2021,35.07
13/12/2021,32.82
10/12/2021,28.71
09/12/2021,30.09
08/12/2021,27.78
07/12/2021,30.15
06/12/2021,35.57
03/12/2021,37.6
02/12/2021,37.13
01/12/2021,41.51
30/11/2021,37.26
29/11/2021,30.68
26/11/2021,39.8
24/11/2021,25.1
23/11/2021,25.82
22/11/2021,27.82
19/11/2021,26.71
18/11/2021,26.56
17/11/2021,28.05
16/11/2021,27.05
15/11/2021,26.81
12/11/2021,27.49
11/11/2021,29.89
10/11/2021,29.8
09/11/2021,26.38
08/11/2021,26.63
05/11/2021,25.39
04/11/2021,24.82
03/11/2021,26.9
02/11/2021,29.73
01/11/2021,30.64
29/10/2021,31.81
28/10/2021,32.59
27/10/2021,37.8
26/10/2021,33.13
25/10/2021,32.77
22/10/2021,35.76
21/10/2021,35.18
20/10/2021,36.51
19/10/2021,38.42
18/10/2021,38.86
15/10/2021,39.68
14/10/2021,38.86
13/10/2021,41.29
12/10/2021,40.54
11/10/2021,43.21
08/10/2021,41.08
07/10/2021,41.84
06/10/2021,42.79
05/10/2021,44.2
04/10/2021,45.17
01/10/2021,44.08
30/09/2021,46.65
29/09/2021,46.01
28/09/2021,47.47
27/09/2021,39.76
24/09/2021,37.91
23/09/2021,39.32
22/09/2021,44.13
21/09/2021,48.66
20/09/2021,47.96
17/09/2021,43.38
16/09/2021,39.67
15/09/2021,39.05
14/09/2021,40.74
13/09/2021,39.97
10/09/2021,40.35
09/09/2021,38.29
08/09/2021,35.32
07/09/2021,35.23
03/09/2021,32.68
02/09/2021,31.18
01/09/2021,31.81
31/08/2021,32.65
30/08/2021,32.72
27/08/2021,33.49
26/08/2021,36.52
25/08/2021,33.36
24/08/2021,34.39
23/08/2021,34.36
20/08/2021,37.65
19/08/2021,41.62
18/08/2021,42.29
17/08/2021,34.7
16/08/2021,33.82
13/08/2021,33.48
12/08/2021,32.77
11/08/2021,34.32
10/08/2021,35.52
09/08/2021,36.31
06/08/2021,35.45
05/08/2021,36.51
04/08/2021,37.83
03/08/2021,37.11
02/08/2021,41.61
30/07/2021,39.63
29/07/2021,36.76
28/07/2021,37.11
27/07/2021,35.29
26/07/2021,34.89
23/07/2021,35.41
22/07/2021,36.43
21/07/2021,36.16
20/07/2021,39.47
19/07/2021,44.59
16/07/2021,38.92
15/07/2021,34.6
14/07/2021,33.28
13/07/2021,33.55
12/07/2021,30.59
09/07/2021,29.46
08/07/2021,33.05
07/07/2021,31.48
06/07/2021,30.31
02/07/2021,29.66
01/07/2021,29.79
30/06/2021,29.47
29/06/2021,28.63
28/06/2021,27.72
25/06/2021,28.81
24/06/2021,29.75
23/06/2021,31.57
22/06/2021,32.24
21/06/2021,37.42
18/06/2021,41.45
17/06/2021,35.86
16/06/2021,35.54
15/06/2021,33.32
14/06/2021,32.17
11/06/2021,30.95
10/06/2021,31.34
09/06/2021,35.35
08/06/2021,33.55
07/06/2021,32.27
04/06/2021,32.88
03/06/2021,35.61
02/06/2021,34.92
01/06/2021,34.83
28/05/2021,32.98
27/05/2021,34.03
26/05/2021,36.03
25/05/2021,38.91
24/05/2021,38.34
21/05/2021,40.77
20/05/2021,40.33
19/05/2021,41.46
18/05/2021,42.32
17/05/2021,38.22
14/05/2021,38.32
13/05/2021,42.93
12/05/2021,49.24
11/05/2021,42.59
10/05/2021,39.1
07/05/2021,35.41
06/05/2021,37.21
05/05/2021,40.62
04/05/2021,40.06
03/05/2021,38.35
30/04/2021,40.16
29/04/2021,35.76
28/04/2021,34.38
27/04/2021,33.62
26/04/2021,33.75
23/04/2021,35.01
22/04/2021,37.1
21/04/2021,33.06
20/04/2021,34.83
19/04/2021,33.65
16/04/2021,28.1
15/04/2021,27.97
14/04/2021,27.99
13/04/2021,27.45
12/04/2021,27.67
09/04/2021,27.14
08/04/2021,27.8
07/04/2021,26.39
06/04/2021,28.19
05/04/2021,25.22
01/04/2021,25.62
31/03/2021,27.68
30/03/2021,28.52
29/03/2021,28.83
26/03/2021,27.2
25/03/2021,30.65
24/03/2021,32.79
23/03/2021,33.9
22/03/2021,28.7
19/03/2021,30.1
18/03/2021,29.8
17/03/2021,26.58
16/03/2021,29.68
15/03/2021,26.77
12/03/2021,29.22
11/03/2021,30.95
10/03/2021,31.11
09/03/2021,33.71
08/03/2021,33.84
05/03/2021,32.98
04/03/2021,39.61
03/03/2021,35.82
02/03/2021,34.82
01/03/2021,31.75
26/02/2021,35.6
25/02/2021,38.37
24/02/2021,28.25
23/02/2021,32.67
22/02/2021,33.87
19/02/2021,31.99
18/02/2021,33.21
17/02/2021,30.38
16/02/2021,30.95
12/02/2021,30.41
11/02/2021,33.68
10/02/2021,33.54
09/02/2021,33.34
08/02/2021,32.03
05/02/2021,32.87
04/02/2021,33.21
03/02/2021,34.08
02/02/2021,36.18
01/02/2021,37.86
29/01/2021,40.53
28/01/2021,38.64
27/01/2021,38.07
26/01/2021,29.36
25/01/2021,27.49
22/01/2021,27.83
21/01/2021,28.81
20/01/2021,28.73
19/01/2021,32.01
15/01/2021,32.35
14/01/2021,30.12
13/01/2021,27.6
12/01/2021,29
11/01/2021,30.5
08/01/2021,26.62
07/01/2021,29.34
06/01/2021,32.94
05/01/2021,33.42
04/01/2021,34.78
31/12/2020,29.26
30/12/2020,30.02
29/12/2020,32.46
28/12/2020,27.59
24/12/2020,28.41
23/12/2020,29.48
22/12/2020,33.29
21/12/2020,33.3
18/12/2020,31.04
17/12/2020,30.98
16/12/2020,30.86
15/12/2020,33.97
14/12/2020,37.08
11/12/2020,34.58
10/12/2020,33.21
09/12/2020,31.68
08/12/2020,30.71
07/12/2020,32.02
04/12/2020,31.59
03/12/2020,34.02
02/12/2020,32.1
01/12/2020,32.59
30/11/2020,32.47
27/11/2020,33.71
25/11/2020,33.76
24/11/2020,35.82
23/11/2020,37.39
20/11/2020,39.79
19/11/2020,38.74
18/11/2020,38.85
16/11/2020,37.31
13/11/2020,36.33
12/11/2020,39.89
11/11/2020,36.72
10/11/2020,38.3
09/11/2020,41.3
06/11/2020,41.66
05/11/2020,45.36
04/11/2020,45.49
03/11/2020,48.83
02/11/2020,51.92
30/10/2020,55.99
29/10/2020,51.65
28/10/2020,56.34
27/10/2020,47.91
26/10/2020,46.34
23/10/2020,40.17
22/10/2020,41.6
21/10/2020,41.72
20/10/2020,43.22
19/10/2020,42.69
16/10/2020,38.08
15/10/2020,36.93
14/10/2020,35.62
13/10/2020,36.01
12/10/2020,33.37
09/10/2020,34.88
08/10/2020,38.65
07/10/2020,41.1
06/10/2020,44.25
05/10/2020,45.03
02/10/2020,43.23
01/10/2020,44.49
30/09/2020,45.6
29/09/2020,45.87
28/09/2020,48.93
25/09/2020,45.25
24/09/2020,47.46
23/09/2020,48.26
22/09/2020,45.65
21/09/2020,45.19
18/09/2020,42.79
17/09/2020,41.5
16/09/2020,39.8
15/09/2020,41.21
14/09/2020,40
11/09/2020,41.23
10/09/2020,41.31
09/09/2020,36.47
08/09/2020,39.44
04/09/2020,31.8
03/09/2020,35.49
02/09/2020,29.04
01/09/2020,30.1
31/08/2020,30.19
28/08/2020,27.38
27/08/2020,29.67
26/08/2020,29.86
25/08/2020,31.94
24/08/2020,31.34
21/08/2020,33.12
20/08/2020,38.08
19/08/2020,39.18
18/08/2020,38.6
17/08/2020,37.8
14/08/2020,39.56
13/08/2020,40.18
12/08/2020,39.69
11/08/2020,43.31
10/08/2020,34.62
07/08/2020,35.11
06/08/2020,38.27
05/08/2020,39.03
04/08/2020,41.9
03/08/2020,42.34
31/07/2020,46.69
30/07/2020,49.28
29/07/2020,44.9
28/07/2020,48.37
27/07/2020,44.26
24/07/2020,45.87
23/07/2020,45.51
22/07/2020,39.92
21/07/2020,42.06
20/07/2020,39.5
17/07/2020,42.98
16/07/2020,43.4
15/07/2020,42.21
14/07/2020,44.29
13/07/2020,49.29
10/07/2020,44.2
09/07/2020,49.42
08/07/2020,48.86
07/07/2020,54.2
06/07/2020,51.21
02/07/2020,54.68
01/07/2020,51.96
30/06/2020,52.4
29/06/2020,56.34
26/06/2020,60.21
25/06/2020,58.42
24/06/2020,60.71
23/06/2020,58.64
22/06/2020,58.01
19/06/2020,60.98
18/06/2020,60.03
17/06/2020,58.42
16/06/2020,60.77
15/06/2020,59.03
12/06/2020,59.12
11/06/2020,69.42
10/06/2020,48.9
09/06/2020,51.99
08/06/2020,47.67
05/06/2020,48.13
04/06/2020,51.62
03/06/2020,51.35
02/06/2020,53.5
01/06/2020,53.85
29/05/2020,53.56
28/05/2020,55.2
27/05/2020,50.91
26/05/2020,55.4
22/05/2020,58.14
21/05/2020,58.36
20/05/2020,53.79
19/05/2020,59.92
18/05/2020,56.06
15/05/2020,59.82
14/05/2020,62.83
13/05/2020,67.61
12/05/2020,67.99
11/05/2020,56.5
08/05/2020,62.32
07/05/2020,69.99
06/05/2020,69
05/05/2020,69.72
04/05/2020,67.62
01/05/2020,71.94
30/04/2020,65.04
29/04/2020,61.67
28/04/2020,67.45
27/04/2020,63.07
24/04/2020,66.5
23/04/2020,71.62
22/04/2020,69.66
21/04/2020,72.62
20/04/2020,70.43
17/04/2020,63.5
16/04/2020,67.42
15/04/2020,69.76
14/04/2020,69.46
13/04/2020,72.33
09/04/2020,72.66
08/04/2020,74.36
07/04/2020,74.72
06/04/2020,70.82
03/04/2020,68.36
02/04/2020,73.31
01/04/2020,77.11
31/03/2020,70.85
30/03/2020,72.49
27/03/2020,74.33
26/03/2020,74.64
25/03/2020,73.28
24/03/2020,69.67
23/03/2020,63.61
20/03/2020,73.76
19/03/2020,72.63
18/03/2020,78.76
17/03/2020,85.76
16/03/2020,90.29
13/03/2020,69.4
12/03/2020,82.65
11/03/2020,71.95
10/03/2020,69.8
09/03/2020,70.61
06/03/2020,56.51
05/03/2020,59.78
04/03/2020,53.06
03/03/2020,58.21
02/03/2020,50.83
28/02/2020,57.06
27/02/2020,58.8
26/02/2020,47.25
25/02/2020,49.38
24/02/2020,42.56
21/02/2020,31.22
20/02/2020,28.96
19/02/2020,27.27
18/02/2020,28.06
14/02/2020,27.19
13/02/2020,27.94
